Testing SD card write operations: 2022-06-26 07:30:17
2022-06-26 08:34:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f31bd110c94c', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:06: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1d6a50c56b29', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'707488e05b7b', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:09: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'4f82c76614cf', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 08:34:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'77f474881ed7', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7623941abae6', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'689808964b22', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5aa4372b73eb', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:34:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62e15e984b8a', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4cf5bb9926d6', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-06-26 08:34:16: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -82, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:34:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'68820e00da4d', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'401767a1eda5', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:34:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'707488e05b7b', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'050515a5e476', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:23: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'34f43c547c06', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62e15e984b8a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:26: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -80, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:34:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'707488e05b7b', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:28: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'050515a5e476', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd42b49017c6b', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'68820e00da4d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'050515a5e476', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:32: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'2d44e268ab87', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'faa6af5df144', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'77f474881ed7', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:36: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -95, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:34:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0ef783831b5', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4cf5bb9926d6', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-06-26 08:34:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1d6a50c56b29', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:40: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:40: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -80, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:34:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7623941abae6', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:43: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -81, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:34:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd9629437dd40', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63914038983e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'77f474881ed7', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'67be5ef5fcd1', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:34:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7623941abae6', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'52e3d58bffb0', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:51: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': 'f570953dc72daf9e00b82da5a4d3563e0990f5139dbab8965e1fb78d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bf735a6d32a', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:34:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'707488e05b7b', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-06-26 08:34:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bf735a6d32a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:34:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6880b36bd744', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:34:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:56: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'1d6a50c56b29', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:34:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4cf5bb9926d6', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-06-26 08:34:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4cf5bb9926d6', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-06-26 08:34:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'412046cd381a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:35:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5b71f84d2e2e', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:35:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7623941abae6', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:35:03: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '8d94d8fb26f3ad04a1da97c71b550dccb8b87b8ce4e15f44f49db5c7', 'rssi': -87, 'name': 'Tb90', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:04: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'401767a1eda5', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:35:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'2d44e268ab87', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bf735a6d32a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:09: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '86ac6de4eb573f63cf79370d65670bd66a69d71c2e22ca4267ee6ad5', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f0ef783831b5', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:12: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'759aaa344029', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-06-26 08:35:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7bf735a6d32a', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:15: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': b'5040aca144bf', 'rssi': -83, 'name': 'Tb91', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -10, 'adv_tx_pwr': 3}
2022-06-26 08:35:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'62e15e984b8a', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-06-26 08:35:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:18: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'4f82c76614cf', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 08:35:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5aa4372b73eb', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:35:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4cf5bb9926d6', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-06-26 08:35:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e68bf1886c96', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'689808964b22', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:22: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4202a58a1474', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:24: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'0114444c4c3e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:26: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'426b189a2ae3', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'77aec04bead7', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-06-26 08:35:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'2d44e268ab87', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'707488e05b7b', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 3, 'adv_tx_pwr': 3}
2022-06-26 08:35:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f31bd110c94c', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7d039705a759', 'rssi': -98, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5f214a329ed3', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-06-26 08:35:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'f94fc4026ebf', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-06-26 08:35:32: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': b'4f82c76614cf', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': -11, 'adv_tx_pwr': 3}
2022-06-26 08:35:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'4c57038ba7a5', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
