Testing SD card write operations: 2022-05-20 19:55:37
2022-05-20 20:53:05: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c0f3bd5e79059b9814d0717553a165c300f435fc2d32ec74394d4f4f', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4fc83a8be962428d53496f967e0761751444b50c2e4f3e2330a1b15a', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '72dc08fd0921112b2a5c51aa0cc64950205b228768b1039f045cd975', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b7b71a68f4519b00cde0d499ea80e5e7b6e58f2027497501cba41390', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1bcac630419c219abd682bae01b65e8c6896d911e1ea0e63ceac1057', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd6d8c68674c89864a55b2623d2080337307c60de19d7dd577833d7a3', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '33d4c520a9098ef4e5e2f3ac220015a4afe745dafbe9e13a868675ec', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -64, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:11: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b9e73750d9dc5e1c84961c6000634298eb14d12f308784f144cc6ed4', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cd43c7e8237919604931c570c1aa93cf2d5813305deb6baf23a59b87', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c14d752234035216ccad6fc26fd2c7bd67ab748c1be14ef52037a4bb', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c14d752234035216ccad6fc26fd2c7bd67ab748c1be14ef52037a4bb', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'eea2e21c0110a013ccaab4c39e8b58e3eb8fc792cc1e422484b8355e', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7347b7fca8486bdca3c410304407b018efbe03eb698b60f967b4e31a', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -60, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6ca8ace7f68204a7a45810926076733b8b4751efae40e8f20d3ea667', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-20 20:53:18: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '0a7a4bba3d9f924d58c37bfafc962d14dfaf39f8efd7121fd63931a5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aab52e5fcb450682dcd429599717ecb03dc817a2b9166a6d71622c91', 'rssi': -67, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:19: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '38c2a0ffe0a26343ae0ab83f04cbb49b7a68c48e35b08a5207e6c5b7', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '07dd849c2e10cda8cf2a47b5f25c5964a78aa8e6cc233af09962efcb', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -49, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7994e602489529b723681a5959c46b976a9d3f7a8308948684c800c5', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'eea2e21c0110a013ccaab4c39e8b58e3eb8fc792cc1e422484b8355e', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:23: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'e964b05be6543272fe85db74401b3c7690b865eadb6880d52d129b93', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21be38dacc4d8a7ff847b620db2ef5296aa01d089da0166898e5b54e', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-20 20:53:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3c004897a4793b020ba99d0fdde3854a3887a9509ad28f644d5bcf1d', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1bcac630419c219abd682bae01b65e8c6896d911e1ea0e63ceac1057', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3296128e360d5658547f33e5a68d0b3e44b9805a4e5167f5162d38ad', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e921f412c5fec359dcac532227dec4c43288876857e37820a1995555', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:29: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3c004897a4793b020ba99d0fdde3854a3887a9509ad28f644d5bcf1d', 'rssi': -61, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a786d3e210c8aa4acf5e34724ca328a1298c661d950deb02e61e46a1', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6bf7080e3195ba3b7447ba3171ceb41980eff81e5369df4ec50c2b2a', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-20 20:53:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7c283c7ed5e24a8344b3f0eb4840068c822ec910291bde9ab3154999', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d6c767723231a25b84eb7c67527c26adf027e048f721252c61521d3', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd070d49e32cabaa3b603e242c5ab4ca6b17ff4bac5af501510b2aac4', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6bf7080e3195ba3b7447ba3171ceb41980eff81e5369df4ec50c2b2a', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-20 20:53:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4bf9077ba0a4fef6916e537c5b7d8579dc1c0dcc923877a9b6b03514', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7070008148d0f2359eaf4dbdd2bb7bafaba5ee34e352cc7a3724d722', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7070008148d0f2359eaf4dbdd2bb7bafaba5ee34e352cc7a3724d722', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebc9bc80f3be9d9f3775f3f3423897f26e413aba80742c22ca3037f3', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '14750e8fe05f6033825b59a67575658068c8f45869c62631d8449297', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3c004897a4793b020ba99d0fdde3854a3887a9509ad28f644d5bcf1d', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '913afde1856ad36b352c6484263ac80e2a4b68cdc4cd4b0d6feaf9c3', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebc9bc80f3be9d9f3775f3f3423897f26e413aba80742c22ca3037f3', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef0ea1148aea2c0d35be1565dcecee5ac840dd6d25d20eebc67ed16', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'aa00b074b4d0992d2bcb97683abde36c6d48eb8ba8c5f1f94d03252a', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ed995ff9f13717167c45b4aa03afe3968617610fcbfd522b97755d29', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ed5f8fea0aea10eddcf5501fc841dc6a501388faa3843b7d8a5f4786', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c13e8ecf93efba74c3e263542ff7dfd481c1d04862dfdc5799edbca8', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:45: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef0ea1148aea2c0d35be1565dcecee5ac840dd6d25d20eebc67ed16', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a628291477d71a4eec7ce161989ad86d937abd2fe9197ed869663586', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '14750e8fe05f6033825b59a67575658068c8f45869c62631d8449297', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d6c767723231a25b84eb7c67527c26adf027e048f721252c61521d3', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef0ea1148aea2c0d35be1565dcecee5ac840dd6d25d20eebc67ed16', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ed5f8fea0aea10eddcf5501fc841dc6a501388faa3843b7d8a5f4786', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ddaa557a1678701868b1e86a79ad8d34dafd790840891ce48a333662', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '35bd4a1c5f605a9cbcf0938caf063d4490765a8fd304349878b237da', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'fa7b82cd52befcdd11766621fc66828a59a599e94be1a0c0b2ffd09e', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '3ef0ea1148aea2c0d35be1565dcecee5ac840dd6d25d20eebc67ed16', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7be873a3b13ea69904fcfb47581ab1b0e8e4764c10733bdb56eec73b', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:53:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'ddaa557a1678701868b1e86a79ad8d34dafd790840891ce48a333662', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d6c767723231a25b84eb7c67527c26adf027e048f721252c61521d3', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:53:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cd43c7e8237919604931c570c1aa93cf2d5813305deb6baf23a59b87', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b0cb9d9c8d9a2e5741a32accef8b7db66b90df2b66f840a79eea57b1', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:53:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -49, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:53:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -51, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:54:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '20f56ac56f958444c306fef82a3bde6dbb2900a0249f6d1e9e44fdd0', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:54:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3be56ef2488a7697c5eb902a69aeba28f909784bf4413a12891e22a6', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:54:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0fa62bf3c6065144f10f2c112028960e0a8d80c7b92e0ba684c7c9be', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '8a2f8f993e5b02ed6a97fbcff53498f9b5e30bbc44da9ef2aea52c88', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:54:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0d6c767723231a25b84eb7c67527c26adf027e048f721252c61521d3', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-20 20:54:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0fa62bf3c6065144f10f2c112028960e0a8d80c7b92e0ba684c7c9be', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f53bf95663b032f7758223b51e05248320d6bab8ae611d452cdd8761', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9c664ae15ea9064f67e6735e4f929d61c50639b69c61e3e8729cc747', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ed6a8d08d9223849f5ab1d18809fe061dba6f42668b8ba22cb8734b2', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '918b9ecd3fd2889a955c049760d59af115ce3078265c08a2714b05d2', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:08: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'acb15be0b4884c84f1973a11549640a405aae4e748ddbaa9e5199a89', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5e2c0350fedb4121830905df3d5babb2a0fa2ad933f253e30e271263', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-20 20:54:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '062d62b1827e18fPb3188bc6d1c49659fe3656d4ddc7ba919f709cf7a9', 'rssi': -96, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0fa62bf3c6065144f10f2c112028960e0a8d80c7b92e0ba684c7c9be', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3843617cc0cf57f07467e06d96297d963e5e5b34d46060b545cbae3b', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c6aab4a95e91824a198dafd44dd15069634d42f418d17f1f27c4de8d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-20 20:54:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8185e28c027efe77cce6c26464fae00e1414d0bd856d545e8a9f59c9', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e547515c9b351529f7bb4cbe072939d6d127cb198b325cc12fabcd47', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '29ad5ecfc184388c96c19df7fd7eccb50d430a2b4963609bb8194ef2', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:15: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'c2507da51339bf4c28f5943baf177d2e59fe2857f4ccc8e3ccd8c664', 'rssi': -91, 'name': 'Pb326', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '190f9fe389861bcdccd1d93e3c13c525fd19688c88e39be159049f83', 'rssi': -97, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-20 20:54:17: {'adv_flag': 24, 'def_tx_pwr': 3, 'mac': 'acb15be0b4884c84f1973a11549640a405aae4e748ddbaa9e5199a89', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
