Testing SD card write operations: 2022-05-31 10:36:59
2022-05-31 10:49:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c359f3cd8ef6103007534fa72b3609bafe481a910606e6ec5ef0465', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:49:39: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e50bf40f0c68dd8c4e6d9aaff264ec79b85bbd6672d984423f89af23', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '89aef25cc473cf88ab45cb52b5d883b6a3d22e3de42af18f02b03939', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:44: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36c6bdf3ebebe02343359836e966b7b1215ce83ff2b5b84b52aa5211', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 10:49:46: {'adv_flag': 6, 'def_tx_pwr': 3, 'mac': '840da829a8c63a63515a0300c94b260e1fe4e33a4b79a504024b3f27', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3a1293644a0718ce67f2530a748e1fc1d6007456a442ab382ae4fd4d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 10, 'adv_tx_pwr': 3}
2022-05-31 10:49:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:49:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -66, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'f8f8edbbf1ca476622a593df3f599ba184258911432b405c6191e27f', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:49:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ddfbb80d25725e534d9a1bdbfea84e35539824d6f494002fdf214d5c', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ad3cad7ba8abffec4b991e82ead039cfe0c68d4cd502aa136abd643c', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'e50bf40f0c68dd8c4e6d9aaff264ec79b85bbd6672d984423f89af23', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '841a65553b05de13b1913846a5e42374b01d3417028c926875bd2f49', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:55: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6e1ce0ce6ae57694807d7d3ea5029a7ba001811ffc6a6571073cd75d', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '841a65553b05de13b1913846a5e42374b01d3417028c926875bd2f49', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:49:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5e3a9a35157e496a84ccb77da110ab515c0dc0ef81cf82f2bf79c612', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:49:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a3f43441433c4cc80782ccf0a81ee0e6e6d89cc56efbd14a39c2480d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6bc6752eef17a43c8b9f905d2388f0ee8951ccbcfe7a57b15446406d', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dead538c89874956c88d427e9b96a86d01d3039596ca208cfe3d8818', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '891c555e69a3d8de6003b2aabf9ca0aa4b740e59c479b3844363a9ae', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ed6f4141c4717d55381b0d14e9c64e8215d800e647d86107d1a63b96', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5c359f3cd8ef6103007534fa72b3609bafe481a910606e6ec5ef0465', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '3436b7d547802abc9d2ca9608896b36a779f0e39f49597d809b3f66d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:50:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6e1ce0ce6ae57694807d7d3ea5029a7ba001811ffc6a6571073cd75d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bed34e46527a3c3868515844d1a78cc431dc33df6e7927edfde8076e', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5e3a9a35157e496a84ccb77da110ab515c0dc0ef81cf82f2bf79c612', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '21457ba9b6f47a5dbe51012f0c35ac466c611c635fa6a1c206e251ee', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:50:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd9476be3be0130b7701d05e0a8b524c7c5a6b62f686b9ffca84b1426', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '10544dba1fe043b74f153f4615398d95f323622e9662fe35433eea63', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 5, 'adv_tx_pwr': 3}
2022-05-31 10:50:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5f246f8c3246d1d8903e333214f8b89d24e3f7b8b8bc47839585ed08', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-31 10:50:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c797b229c67f65bf8776b55f78381d5b66f7c38125d00e34a7a0cafe', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '36c6bdf3ebebe02343359836e966b7b1215ce83ff2b5b84b52aa5211', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-31 10:50:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0abd49d6202ee5d426cf21cb9d1de2e55c684c2499d340ac771ea9bd', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6bc6752eef17a43c8b9f905d2388f0ee8951ccbcfe7a57b15446406d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ad13e702aa107623286b6a1461e83c63c33bc980d6b596f892b7c90', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0b460a957446d9b3629f9d17ec949b98e69a8e2fe33afd934dc77981', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7488af9dd5b7dc9e1dfaf2e0bae1219370af5ac2c41ca2a9c6ecf0a1', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '6f56d374219c49b30c96048fdcf128ba2af3b1e17afdef5cde2e6efb', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ac5e88fd6f27848d5864130af32c6c6c861235d772151239f5e1360d', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '396c2ba0650ff0a4cecaeb1b9f0a316e3fd4b6f4d0d295d0732c91eb', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c797b229c67f65bf8776b55f78381d5b66f7c38125d00e34a7a0cafe', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:27: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '6bc6752eef17a43c8b9f905d2388f0ee8951ccbcfe7a57b15446406d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cd3875cb19bf126f46e0bdff4247ebecc6a7e7b4db28ff0c6a969691', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '86696af0ef7ad608892a6deca9e0bcf21be7dea0bf8f20f9d3bff897', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '570ebb72aa8f194b3e5ea62c8a0de4b4f2d897646639a4d744db0139', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebd936fa1f71b096f879d7b4e49be213783adbba8151f06608bc29cd', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c78007a293bd56efec1b28bcf31557897ff3b22959f0985281a2af99', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:50:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '1246b679ee50a3bf47229b4c076edd4192e0274b5365a860026cb284', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c797b229c67f65bf8776b55f78381d5b66f7c38125d00e34a7a0cafe', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ad3cad7ba8abffec4b991e82ead039cfe0c68d4cd502aa136abd643c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7e4ca71891345b69f69c2eb051573e305a331b9486f2c31ada39a38c', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8d12dc2e77a29cd01ac18436ee5979aeb31e93d3e389a5e899dd43c8', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '282e7fd90f99e18754829f2cd93118e1e035198cb068982d9eac26c8', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5e3a9a35157e496a84ccb77da110ab515c0dc0ef81cf82f2bf79c612', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ade0781147696d3c3038bc6d79bacb7e913fe2c683c75308b3abc629', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-31 10:50:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c797b229c67f65bf8776b55f78381d5b66f7c38125d00e34a7a0cafe', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:50:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'ebd936fa1f71b096f879d7b4e49be213783adbba8151f06608bc29cd', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'cb1cf14f7e7c3d2ab364d25b15d2c34d0db21affea16953b80a69f4c', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-31 10:50:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '7e4ca71891345b69f69c2eb051573e305a331b9486f2c31ada39a38c', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'd9476be3be0130b7701d05e0a8b524c7c5a6b62f686b9ffca84b1426', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bed34e46527a3c3868515844d1a78cc431dc33df6e7927edfde8076e', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'c23dd9f748d06459f0928f383516ea9f434d1679934bafdc02cd14d9', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-31 10:50:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1635fa94992d2ef3a94e6926256990560b6a46eeab9e5a4709398435', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-31 10:50:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '9ad13e702aa107623286b6a1461e83c63c33bc980d6b596f892b7c90', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
