Testing SD card write operations: 2023-01-26 14:39:40
2023-01-26 16:31:46: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60d026e6bbd5531d151cfe922c42e25c9c1548b2ced417e4eb0988f0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:47: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': '268e5e80634358a01acafa5e2ffb853737746395b60b4255a16cc449', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:48: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:49: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:49: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:50: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:51: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '57ee3903a80bcaf3935f754b0b99febba9e010c267c8760f6edc6c74', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:52: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ecd32bfa9237e85f50fa4eee44ca903618f08176d107aa8e5fec98af', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:53: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': 7, 'def_tx_pwr': 0, 'mac': '4437c0003421bca68a9abba0e03a9abb5c175291412fae981b0bd28b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:53: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:54: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:55: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '83110abef6a120a7797abf47dd6e7c3c748b8fd2c0524893bfb2170f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:56: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:56: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:57: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:58: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:31:59: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e8815bb7ecc298b78b72e49da33de5e3cfe9d3e52acea1cc92a21d59', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:00: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 6, 'def_tx_pwr': 0, 'mac': 'ac00f33f95ef421d7fd5ae3bc8d977cd6dcf2e547069f56e9b265501', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:00: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:01: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:02: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ca2de4357dff63f71b6f97f451d0df23a33520f8f2b9613f4d8d7f93', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:03: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'f8f127c91ebc5fe987e98cbdf8b189bd5895d85c4c98a0b8b8c38620', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:04: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:04: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:05: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:06: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:07: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': '268e5e80634358a01acafa5e2ffb853737746395b60b4255a16cc449', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:07: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:08: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:09: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'ba3924b09b34f73ecfd4795cf11dab3729095b979e0b7bb9494837ed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:10: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:10: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 8, 'def_tx_pwr': 0, 'mac': '662a7c7419b7bfa4386b0ebb9c4a8f972bb3c6f497b9e6720f23b86c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:11: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:12: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '9c3e78b19f8154c6bec61204ef6ae1cb46a83ee240ced54c65836d7b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:13: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:14: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '144890786a024bdd8fe4036be26ad336f1797ad811b94ee6d0cb8e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:15: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': 6, 'def_tx_pwr': 0, 'mac': 'ac00f33f95ef421d7fd5ae3bc8d977cd6dcf2e547069f56e9b265501', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:15: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '26fa2a81ebf953feb3b36952462b28a29866c6e4453bacce399e5404', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:16: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4b039c22737d77f1437a18b02fc895ee35042928d2f1775346094c83', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:17: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:17: {'name': None, 'adv_flag': None, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '60fd5b534b2abe11ed654f7881256987eae0c5d2338a726108be08de', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:18: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:19: {'name': None, 'adv_flag': 26, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': 6, 'def_tx_pwr': 0, 'mac': 'ac00f33f95ef421d7fd5ae3bc8d977cd6dcf2e547069f56e9b265501', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:20: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:21: {'name': None, 'adv_flag': None, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '97924fde35a6cc315cb7ef747654595e9fac659efa8d474dd337d362', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:21: {'name': None, 'adv_flag': None, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '28da6bfc15f72942532cf53d8ca809694df98e87340fe4c80387d012', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:22: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': 6, 'def_tx_pwr': 0, 'mac': 'ac00f33f95ef421d7fd5ae3bc8d977cd6dcf2e547069f56e9b265501', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:23: {'name': None, 'adv_flag': None, 'rssi': -64, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '4a91fc7e43d65ad5d9b4f9ba1d5ffa6933f0200405c8035df7a1eaed', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:24: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:25: {'name': None, 'adv_flag': None, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:25: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e2d5d0e9375346cb78638e1081d08f440816478b54725e8a4997890a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:26: {'name': None, 'adv_flag': None, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'fb255f851912a51d15ef2ffa1c73d606a24a8ae8058a117b334becc6', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:27: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '9aa22b29935eff485ff8261c97a09881c94b5fdcfd433472871de31a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:28: {'name': None, 'adv_flag': None, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '0b4c24b3bc3d9596f0e5c8f6b1bf8f9d1e5771dd495a4effa783958c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:28: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54d252763c7dd1bc2bcd85cc1d3aa7bbc02460a6d42e4f34205c929e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:29: {'name': None, 'adv_flag': None, 'rssi': -94, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '3eeacccd9f6dc33bc4759d7503dfc1cf40ea02e3269beb427a079e13', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:30: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:31: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:32: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '66afd0cda378db3e90adcd86695f8f98ec3a9225bf350d24436dc28a', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:33: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54d252763c7dd1bc2bcd85cc1d3aa7bbc02460a6d42e4f34205c929e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:33: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '7b928b7e3e1c4f55a86b6150b98168ceccc901a50df6154e50d67162', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:34: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'bdbb9d07994acf2724971dbfed7f715818147e380ffa6edb8f069e2b', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:35: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:36: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '51708fc8222ca6cda3307aaf2266afff0f0b85ba87d70508cd1eb396', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:36: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '54d252763c7dd1bc2bcd85cc1d3aa7bbc02460a6d42e4f34205c929e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:37: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e61468e17fb98a6e43ac4a9691ddce0ee605ef0a3b7b9ea546f05698', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:38: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '673c30c8db1987e41b024f688161b035584a6bb0813485b1639a5e07', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:39: {'name': None, 'adv_flag': None, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ea87e3fb1ec178ea5be46f014695b4bda6e5f2ba74ff805f91d05f5e', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:40: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '032bce970c7935ef9600954967eb9d7e180d5c1bdef667733c83faa2', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:40: {'name': None, 'adv_flag': 26, 'rssi': -70, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '83110abef6a120a7797abf47dd6e7c3c748b8fd2c0524893bfb2170f', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:41: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'e29527041981afa1f390cc96cd867170f3650e8fe524443aaf3c7398', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:42: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 3, 'def_tx_pwr': 0, 'mac': '268e5e80634358a01acafa5e2ffb853737746395b60b4255a16cc449', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:43: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': 0, 'def_tx_pwr': 0, 'mac': '58c8b8ad6a32a346ebb34cec5c0d2ec767784db45986e50b31dac1f0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:43: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': 0, 'def_tx_pwr': 0, 'mac': '58c8b8ad6a32a346ebb34cec5c0d2ec767784db45986e50b31dac1f0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:44: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e0cf9e9baff1fa0a8df370efd123d84343ae132a0cf757ff51b0016c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:45: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': '8e1b4ce1db83a6bd43573d208229f130b329223bbcb681d3ed89eb28', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:46: {'name': None, 'adv_flag': None, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ee991070ef4e0bc1a8b7d4c5c69e7cb73d6607e843ae3a33422f5686', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:47: {'name': None, 'adv_flag': 26, 'rssi': -90, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ded7cf34d3f772717cfe57272221a0e0020dbacf96c57573d737c93d', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:47: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '17c9036b1a834f1e80cce7e36ab8ab9d38be59b12c8ee4679c14c4bf', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:48: {'name': None, 'adv_flag': 26, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:49: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'bf73ebc5e2988a669a4c05f8908e747e5ad1d4e4d7deb51d387f9fd0', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:50: {'name': None, 'adv_flag': 26, 'rssi': -89, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ebe4e70388d378cd9077533cc77e8031fcd5cde4fb1f1065ecb614e8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:50: {'name': None, 'adv_flag': 26, 'rssi': -93, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:51: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'cf075498c27a008ac97b7e9cb1ce58dacf9a29d8ab676b3596b8e083', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:52: {'name': None, 'adv_flag': None, 'rssi': -91, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'cf147e4f4945c640ad689b3cd3f5e2d3ae0a33976010d318f357d5e7', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:53: {'name': None, 'adv_flag': 26, 'rssi': -96, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '42b8023d8b3b9ed5b98e9e276773703e3bae65f5861241d8b7243c22', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:54: {'name': None, 'adv_flag': 26, 'rssi': -92, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'ecd32bfa9237e85f50fa4eee44ca903618f08176d107aa8e5fec98af', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:54: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'b79e0b731c2ed299bb69f2a764a45d5f4a7c6fa4b6b0b76abb87f0a1', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:55: {'name': None, 'adv_flag': 26, 'rssi': -87, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '724730689a7366682326620f5f7d424881f82fc76ba94f454ccfed81', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:56: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e61468e17fb98a6e43ac4a9691ddce0ee605ef0a3b7b9ea546f05698', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-26 16:32:57: {'name': None, 'adv_flag': 26, 'rssi': -95, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': 'e0cf9e9baff1fa0a8df370efd123d84343ae132a0cf757ff51b0016c', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
