Testing SD card write operations: 2022-05-21 10:26:43
2022-05-21 11:44:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6a9e6c4008cd', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4a7dcebd58a5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe2d090eddd', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6cd02309e971', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4225161251f9', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5623e96e5dc9', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:31: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'720cbf974b7a', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe2d090eddd', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -63, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4a7dcebd58a5', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c7a51fa2ee13', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'729dde454f59', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:44:36: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cdc50646c918', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'433d971fff73', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cd37b788cd48', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63335316dbbd', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4a7dcebd58a5', 'rssi': -91, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7f4ed3456728', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -50, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6b2b54a9d27b', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4225161251f9', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7f4ed3456728', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6bc778763d62', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6b2b54a9d27b', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6bc778763d62', 'rssi': -59, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:47: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da3cb9e62f1b', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'729dde454f59', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:44:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6b2b54a9d27b', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:44:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5150a9a1e21d', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5150a9a1e21d', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6bc778763d62', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:44:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5150a9a1e21d', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:54: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd43b868c2de7', 'rssi': -98, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6e055fcabebc', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6e055fcabebc', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6e055fcabebc', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:44:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'c944977dc3f5', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:44:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c27ec867ef5', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:44:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6bc778763d62', 'rssi': -55, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4c27ec867ef5', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:01: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7f4ed3456728', 'rssi': -58, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe2d090eddd', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:03: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ffada7a61034', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7df3cd936711', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7816dbc0370c', 'rssi': -95, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63ab61e4b5e4', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 11:45:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5f638c123d1a', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5ef5b2a73187', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 1, 'adv_tx_pwr': 3}
2022-05-21 11:45:08: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ca48263f5f48', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6e055fcabebc', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:10: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7f4ed3456728', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7e65d2521b2f', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -57, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'65c697e03fc1', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'710d58630d5a', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:14: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e93214d6a867', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:15: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6a9e6c4008cd', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'77fc3b9b5c44', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7e65d2521b2f', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6fc3391a4ea9', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5623e96e5dc9', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:20: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5623e96e5dc9', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:21: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6a9e6c4008cd', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6b2b54a9d27b', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6e055fcabebc', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4d3e95ca2895', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63335316dbbd', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'60b20b50b801', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'60b20b50b801', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'46a13f007a4b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'65c697e03fc1', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:30: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da0eb6b707e3', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd7e0be0248ac', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'ea32a7511323', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6bc778763d62', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'578ee36d1fbf', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6222a585ce7d', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:35: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7d0b2a18c428', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'63ab61e4b5e4', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-05-21 11:45:37: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'd22083bd3738', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da0eb6b707e3', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:38: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'e5730751cd92', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe2d090eddd', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'7d0b2a18c428', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:41: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'cb02e2ee0b76', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': b'da0eb6b707e3', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-05-21 11:45:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'729dde454f59', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 26, 'adv_tx_pwr': 3}
2022-05-21 11:45:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -62, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'64046f4e8589', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4d3e95ca2895', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'523e16d3a888', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:48: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6b2b54a9d27b', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:49: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4da031e8b464', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'5ec0b55d18b9', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'46a13f007a4b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:51: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'523e16d3a888', 'rssi': -85, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'433d971fff73', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-05-21 11:45:53: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'6fc3391a4ea9', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-05-21 11:45:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'584cd370f599', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-05-21 11:45:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'4fe2d090eddd', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 24, 'adv_tx_pwr': 3}
2022-05-21 11:45:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': b'45c224499d3b', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
