Testing SD card write operations: 2022-06-25 14:23:00
2022-06-25 14:35:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:35:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:16: {'ssid':'SFR WiFi Mobile', 'bssid':b'r]Q\xce\x1d\x9d', 'sec':5, 'channel':1, 'rssi':-88}
2022-06-25 14:35:16: {'ssid':'SFR WiFi FON', 'bssid':b'r]Q\xce\x1d\x9f', 'sec':0, 'channel':1, 'rssi':-90}
2022-06-25 14:35:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:21: {'ssid':'Numericable-ae56', 'bssid':b'\xe0\xce\xc3\xd0\xae\\', 'sec':4, 'channel':1, 'rssi':-80}
2022-06-25 14:35:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
2022-06-25 14:35:23: {'ssid':'SFR WiFi FON', 'bssid':b'b-\x1b\xfe\xd4\x7f', 'sec':0, 'channel':11, 'rssi':-96}
2022-06-25 14:35:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:25: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:35:25: {'ssid':'SFR WiFi Mobile', 'bssid':b'b]Qd\xac\x95', 'sec':5, 'channel':11, 'rssi':-93}
2022-06-25 14:35:25: {'ssid':'SFR_AC90', 'bssid':b'\xe4]Qd\xac\x96', 'sec':4, 'channel':11, 'rssi':-93}
2022-06-25 14:35:25: {'ssid':'SFR WiFi FON', 'bssid':b'b]Qd\xac\x97', 'sec':0, 'channel':11, 'rssi':-93}
2022-06-25 14:35:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:27: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:35:27: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:27: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-88}
2022-06-25 14:35:27: {'ssid':'Freebox-3646B5', 'bssid':b'\x8c\x97\xea\x8b%p', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-25 14:35:27: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-92}
2022-06-25 14:35:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:29: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:29: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:29: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-88}
2022-06-25 14:35:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:31: {'ssid':'FreeWifi_secure', 'bssid':b'\xf4\xca\xe5\x89\x01>', 'sec':5, 'channel':6, 'rssi':-82}
2022-06-25 14:35:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:35:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-17}
2022-06-25 14:35:34: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-81}
2022-06-25 14:35:34: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-86}
2022-06-25 14:35:34: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-86}
2022-06-25 14:35:34: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:34: {'ssid':'Numericable-ae56', 'bssid':b'\xe0\xce\xc3\xd0\xae\\', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:35:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:35:36: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:36: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:36: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:36: {'ssid':'SFR_FBA0', 'bssid':b'\xe4]Q\xe5\xfb\xa6', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:36: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-88}
2022-06-25 14:35:36: {'ssid':'Fonseca', 'bssid':b'\xd8\xa7V\xd0\x1a\x1e', 'sec':4, 'channel':6, 'rssi':-91}
2022-06-25 14:35:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:38: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-79}
2022-06-25 14:35:38: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:35:38: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:38: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-88}
2022-06-25 14:35:38: {'ssid':'Livebox-B3E6', 'bssid':b'0|\xb2\x9d\xb3\xe6', 'sec':3, 'channel':1, 'rssi':-93}
2022-06-25 14:35:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:40: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-86}
2022-06-25 14:35:40: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:40: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:42: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:35:42: {'ssid':'SFR_FBA0', 'bssid':b'\xe4]Q\xe5\xfb\xa6', 'sec':4, 'channel':11, 'rssi':-86}
2022-06-25 14:35:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:35:44: {'ssid':'yeelink-light-color3_miap34D0', 'bssid':b'\x04\xcf\x8c\xb54\xd0', 'sec':0, 'channel':6, 'rssi':-87}
2022-06-25 14:35:44: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:44: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:44: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-88}
2022-06-25 14:35:44: {'ssid':'Bbox-3BA9D37B', 'bssid':b'\x98Be\xec+\x10', 'sec':4, 'channel':11, 'rssi':-94}
2022-06-25 14:35:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:35:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:35:48: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:48: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-88}
2022-06-25 14:35:48: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-88}
2022-06-25 14:35:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:35:50: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:35:50: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:50: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:50: {'ssid':'Freebox-3646B5', 'bssid':b'\x8c\x97\xea\x8b%p', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-25 14:35:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:35:52: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-80}
2022-06-25 14:35:52: {'ssid':'Livebox-C0E0', 'bssid':b'\xec\xbe\xdd\x83\xc0\xe0', 'sec':3, 'channel':1, 'rssi':-86}
2022-06-25 14:35:52: {'ssid':'SFR_FBA0', 'bssid':b'\xe4]Q\xe5\xfb\xa6', 'sec':4, 'channel':11, 'rssi':-89}
2022-06-25 14:35:52: {'ssid':'SFR WiFi FON', 'bssid':b'j]Q\xe5\xfb\xa7', 'sec':0, 'channel':11, 'rssi':-89}
2022-06-25 14:35:52: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-91}
2022-06-25 14:35:52: {'ssid':'LSAB_Private', 'bssid':b'\xac\x84\xc6\x05w\xbf', 'sec':3, 'channel':4, 'rssi':-94}
2022-06-25 14:35:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:35:54: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:35:54: {'ssid':'yeelink-light-color3_miap34D0', 'bssid':b'\x04\xcf\x8c\xb54\xd0', 'sec':0, 'channel':6, 'rssi':-88}
2022-06-25 14:35:54: {'ssid':'Freebox-A49CFF', 'bssid':b'\xe4\x9e\x12\xb8\x1a ', 'sec':3, 'channel':1, 'rssi':-95}
2022-06-25 14:35:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:35:56: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:35:56: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-87}
2022-06-25 14:35:56: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-88}
2022-06-25 14:35:56: {'ssid':'SFR WiFi FON', 'bssid':b'j]Q\xe5\xfb\xa7', 'sec':0, 'channel':11, 'rssi':-89}
2022-06-25 14:35:56: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:35:56: {'ssid':'SFR_FBA0', 'bssid':b'\xe4]Q\xe5\xfb\xa6', 'sec':4, 'channel':11, 'rssi':-90}
2022-06-25 14:35:58: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:35:58: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-86}
2022-06-25 14:35:58: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-86}
2022-06-25 14:35:58: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-87}
2022-06-25 14:35:58: {'ssid':'Bbox-3BA9D37B', 'bssid':b'\x98Be\xec+\x10', 'sec':4, 'channel':11, 'rssi':-94}
2022-06-25 14:35:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:35:59: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-84}
2022-06-25 14:35:59: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-85}
2022-06-25 14:35:59: {'ssid':'FreeWifi_secure', 'bssid':b'\xf4\xca\xe5\x89\x01>', 'sec':5, 'channel':6, 'rssi':-88}
2022-06-25 14:36:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:01: {'ssid':'yeelink-light-color3_miap34D0', 'bssid':b'\x04\xcf\x8c\xb54\xd0', 'sec':0, 'channel':6, 'rssi':-83}
2022-06-25 14:36:01: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-83}
2022-06-25 14:36:01: {'ssid':'Numericable-ae56', 'bssid':b'\xe0\xce\xc3\xd0\xae\\', 'sec':4, 'channel':1, 'rssi':-84}
2022-06-25 14:36:01: {'ssid':'SFR WiFi Mobile', 'bssid':b'b5\xc0l\x00\xad', 'sec':5, 'channel':11, 'rssi':-87}
2022-06-25 14:36:01: {'ssid':'SFR_00A8', 'bssid':b'`5\xc0l\x00\xae', 'sec':4, 'channel':11, 'rssi':-88}
2022-06-25 14:36:01: {'ssid':'SFR WiFi FON', 'bssid':b'b5\xc0l\x00\xaf', 'sec':0, 'channel':11, 'rssi':-89}
2022-06-25 14:36:01: {'ssid':'Fonseca', 'bssid':b'\xd8\xa7V\xd0\x1a\x1e', 'sec':4, 'channel':6, 'rssi':-90}
2022-06-25 14:36:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:03: {'ssid':'Freebox-3646B5', 'bssid':b'\x8c\x97\xea\x8b%p', 'sec':3, 'channel':6, 'rssi':-86}
2022-06-25 14:36:03: {'ssid':'SFR WiFi Mobile', 'bssid':b'j]Q\xe5\xfb\xa5', 'sec':5, 'channel':11, 'rssi':-90}
2022-06-25 14:36:03: {'ssid':'SFR_FBA0', 'bssid':b'\xe4]Q\xe5\xfb\xa6', 'sec':4, 'channel':11, 'rssi':-90}
2022-06-25 14:36:03: {'ssid':'SFR WiFi FON', 'bssid':b'j]Q\xe5\xfb\xa7', 'sec':0, 'channel':11, 'rssi':-90}
2022-06-25 14:36:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:05: {'ssid':'Freebox-60740B', 'bssid':b'\xf4\xca\xe5\x89\x01<', 'sec':3, 'channel':6, 'rssi':-88}
2022-06-25 14:36:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:07: {'ssid':'FreeWifi_secure', 'bssid':b'\x14\x0cv\x96\x17\x11', 'sec':5, 'channel':6, 'rssi':-95}
2022-06-25 14:36:07: {'ssid':'yeelink-light-color3_miap34D0', 'bssid':b'\x04\xcf\x8c\xb54\xd0', 'sec':0, 'channel':6, 'rssi':-95}
2022-06-25 14:36:09: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:09: {'ssid':'NUMERICABLE-E72E', 'bssid':b' \x0c\xc8 \xe72', 'sec':4, 'channel':1, 'rssi':-90}
2022-06-25 14:36:11: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:11: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x02\xef\x8e', 'sec':5, 'channel':11, 'rssi':-91}
2022-06-25 14:36:11: {'ssid':'SFR-1e10', 'bssid':b'\xa09\xee\x95\x1e\x16', 'sec':4, 'channel':6, 'rssi':-92}
2022-06-25 14:36:13: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:13: {'ssid':'LDS', 'bssid':b'\xe4\x9e\x12\x02\xef\x8c', 'sec':4, 'channel':11, 'rssi':-89}
2022-06-25 14:36:13: {'ssid':'Freebox-A49CFF', 'bssid':b'\xe4\x9e\x12\xb8\x1a ', 'sec':3, 'channel':1, 'rssi':-94}
2022-06-25 14:36:15: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:15: {'ssid':'MillesimL', 'bssid':b'\xa8j\xbb\\\xd7@', 'sec':3, 'channel':6, 'rssi':-90}
2022-06-25 14:36:15: {'ssid':'Bbox-3C54E40A_Rep', 'bssid':b'\xec\x08kte\x10', 'sec':4, 'channel':1, 'rssi':-91}
2022-06-25 14:36:15: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\xb8\x1a"', 'sec':5, 'channel':1, 'rssi':-93}
2022-06-25 14:36:17: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:17: {'ssid':'DieboldNixdorf-NoSecured', 'bssid':b'\x00"?\xef@X', 'sec':3, 'channel':11, 'rssi':-82}
2022-06-25 14:36:17: {'ssid':'DieboldNixdorf-Secured', 'bssid':b',\xb0]\x99\x8a\x00', 'sec':3, 'channel':1, 'rssi':-90}
2022-06-25 14:36:17: {'ssid':'MillesimL-2G', 'bssid':b'\xe0\xe1\xa9,\xf6[', 'sec':3, 'channel':6, 'rssi':-94}
2022-06-25 14:36:19: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:19: {'ssid':'CPL wifi 500_9CF9E8', 'bssid':b'\x8cmP\x9c\xf9\xe8', 'sec':4, 'channel':1, 'rssi':-83}
2022-06-25 14:36:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:20: {'ssid':'FreeWifi_secure', 'bssid':b'\xe4\x9e\x12\x02\xef\x8e', 'sec':5, 'channel':11, 'rssi':-94}
2022-06-25 14:36:22: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:24: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:26: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:28: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:30: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:36:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:33: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:35: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:36:37: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:36:39: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:41: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:36:43: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:36:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:46: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:48: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:50: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:36:52: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:36:54: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:56: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:36:57: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:36:59: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:37:01: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:03: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:05: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:07: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-27}
2022-06-25 14:37:08: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:10: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
2022-06-25 14:37:12: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:37:14: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:16: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:18: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:37:20: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:21: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-21}
2022-06-25 14:37:23: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:25: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
2022-06-25 14:37:27: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:29: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:37:31: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-20}
2022-06-25 14:37:32: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:34: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:36: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-26}
2022-06-25 14:37:38: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:40: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:42: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:44: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-24}
2022-06-25 14:37:45: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-18}
2022-06-25 14:37:47: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-19}
2022-06-25 14:37:49: {'ssid':'iPhone', 'bssid':b'\xda,\xf2\x03\x18C', 'sec':3, 'channel':6, 'rssi':-25}
