Testing SD card write operations: 2023-01-27 08:06:59
2023-01-27 08:08:12: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:13: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:14: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:14: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:15: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:16: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:17: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:18: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:18: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:19: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:20: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:21: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:22: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:22: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:23: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:24: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:25: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:25: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:26: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:27: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:28: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:29: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:29: {'name': None, 'adv_flag': 26, 'rssi': -71, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:30: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:31: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:32: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:32: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:33: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:34: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:35: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:36: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:36: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:37: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:38: {'name': None, 'adv_flag': 26, 'rssi': -88, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:39: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:39: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:40: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:41: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:42: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:43: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:43: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:44: {'name': None, 'adv_flag': 26, 'rssi': -72, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:48: {'name': None, 'adv_flag': None, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:50: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:52: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:54: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:56: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:08:58: {'name': None, 'adv_flag': None, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:00: {'name': None, 'adv_flag': None, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:02: {'name': None, 'adv_flag': None, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:04: {'name': None, 'adv_flag': None, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:06: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:08: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:10: {'name': None, 'adv_flag': None, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:12: {'name': None, 'adv_flag': None, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:13: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:14: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:14: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:15: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:16: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:17: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:18: {'name': None, 'adv_flag': 26, 'rssi': -83, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:18: {'name': None, 'adv_flag': 26, 'rssi': -75, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:19: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:20: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:21: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:22: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:22: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:23: {'name': None, 'adv_flag': 26, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:24: {'name': None, 'adv_flag': 26, 'rssi': -85, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:25: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:25: {'name': None, 'adv_flag': 26, 'rssi': -80, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:26: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:27: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:28: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:29: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:29: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:30: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:31: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:32: {'name': None, 'adv_flag': 26, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:32: {'name': None, 'adv_flag': 26, 'rssi': -82, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:33: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:34: {'name': None, 'adv_flag': 26, 'rssi': -79, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:35: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:36: {'name': None, 'adv_flag': 26, 'rssi': -74, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:36: {'name': None, 'adv_flag': 26, 'rssi': -76, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:37: {'name': None, 'adv_flag': 26, 'rssi': -84, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:38: {'name': None, 'adv_flag': None, 'rssi': -77, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:39: {'name': None, 'adv_flag': 26, 'rssi': -78, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:39: {'name': None, 'adv_flag': 26, 'rssi': -86, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:40: {'name': None, 'adv_flag': 26, 'rssi': -73, 'adv_tx_pwr': 0, 'tx_range': 12, 'def_tx_pwr': 0, 'mac': 'a28fe709688d0803924ff904808df720ad3e3c81b7eb6027f40320d8', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
2023-01-27 08:09:41: {'name': None, 'adv_flag': None, 'rssi': -81, 'adv_tx_pwr': 0, 'tx_range': None, 'def_tx_pwr': 0, 'mac': '23f1b317d487b19cd1e6b120a9ac950e8db775344b94ae2daf9c6a48', 'scan_tx_pwr': 0, 'conn_tx_pwr': 0}
