Testing SD card write operations: 2022-07-03 15:16:38
2022-07-03 15:51:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:51:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -87, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:51:57: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:51:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b73aeadbae8398734e855f883180c48e22546caf890a4150e7a12876', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:51:59: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'fa603afbe2f6ab1a913234f9e5b221bf143a80f986dadb465f19647c', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:00: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b73aeadbae8398734e855f883180c48e22546caf890a4150e7a12876', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:52:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'c70bc7f0feb2f1b01af6ef3c4ff9ba9c7a1e87e23a96881ca45cc343', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -77, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -37, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1188c808d43860f46f47b6c409bc3011e746837e893e3a8e40d6a144', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:52:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:05: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -40, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -36, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:07: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'f667d05b289fc03824c722712ad11c079b0629014de2e14fc8ef93c0', 'rssi': -65, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:08: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:09: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -38, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:09: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:10: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'acbc5ff54e8ed54022a1bd533e0c2d8ae5d25b107361d2949fde12f9', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:11: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:12: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a221169a2596eab566114ebe6a849f8f09f663c3c4b3e0dea981ed3b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:52:13: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -93, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:13: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b02f7019e94b104ab66de7a6129ad818ccb34a4ed24fab0eeb438390', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:14: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -82, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:15: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:16: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a99993bbb25a1b05951fc3a2d8e57ad7440186dd00f6f25156c21b8a', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:17: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b37daa07c3a852b21508a9a12dbb45e3161ce0fc78551f8eafe46c62', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:17: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a99993bbb25a1b05951fc3a2d8e57ad7440186dd00f6f25156c21b8a', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:18: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -80, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:19: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:20: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b37daa07c3a852b21508a9a12dbb45e3161ce0fc78551f8eafe46c62', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:21: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5bfe9831a9d99c28b047cadb63ea2eafd0261fa6af5f9e840f044e0b', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:22: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -90, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:23: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:24: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1188c808d43860f46f47b6c409bc3011e746837e893e3a8e40d6a144', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:52:25: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:25: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '23257962852d14912c8695e732fe2da9956c4cdc69b54ea110342731', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:26: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '563d1245f8cfe6a54341efc1cb5c5d4f46bde150837f6a79f75d5d81', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:27: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -87, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:28: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -38, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a99993bbb25a1b05951fc3a2d8e57ad7440186dd00f6f25156c21b8a', 'rssi': -74, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:29: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '45e9833e1ac0fd1896d0371fccb27c565fa678c463fd98cdc4264e8f', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:30: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '0894bc9489e2a7fa13e7ef1890b15c5e1b21a4adcaafe111e691aae0', 'rssi': -39, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:31: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '351722b718cb59eec1131c512019d1ef242291246bc983224b75443b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:32: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:33: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '7d8ac476d15679c724b00ac06f7e6c17e6794d2f8bdee876a84084fe', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:33: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '64d2dfcf1520912d7bc4db56b5a81d002c7e4e69dd882dcad022029f', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:34: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4cedf829568a7b17e3f669ca84f455ce05f12a128553f50563f0cef7', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:35: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '351722b718cb59eec1131c512019d1ef242291246bc983224b75443b', 'rssi': -86, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:36: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:37: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b61eeed08dd52cc36b066ad164c96f57a1b1b6ab988fba932cf891f6', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a99993bbb25a1b05951fc3a2d8e57ad7440186dd00f6f25156c21b8a', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:38: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -87, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:39: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b61eeed08dd52cc36b066ad164c96f57a1b1b6ab988fba932cf891f6', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:40: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'b61eeed08dd52cc36b066ad164c96f57a1b1b6ab988fba932cf891f6', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:41: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a221169a2596eab566114ebe6a849f8f09f663c3c4b3e0dea981ed3b', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:52:42: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '45e9833e1ac0fd1896d0371fccb27c565fa678c463fd98cdc4264e8f', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:42: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5e4aece0e9c04712a44fee5fe09c62473ff75eaf193cfb0745417719', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:43: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '45e9833e1ac0fd1896d0371fccb27c565fa678c463fd98cdc4264e8f', 'rssi': -70, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:44: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:45: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'dc51c8900d1ee77814baff473f8de42b4e1f53869fb05ed135bc1eaf', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:52:46: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c3b02609916431cb86b8b2dc40a21e74815d3fa26ef710841d50172', 'rssi': -84, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:46: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -86, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:47: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '5fe994e5c7bb90e0ccddfa1bf6129a2d75e87f6e577c511d4c9c9179', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:48: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c86eb6ba35ec10095bf2286bace71b3a16f01cf9a7840d11819b8df', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:49: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5dd7c4f580d53afc9fbdc5c81cad2881b44b4823eb54fd64493e06e5', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:50: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'bc21c689d859733d2f9e8edba1ac672f63085df2e284509dc919e7a3', 'rssi': -94, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:50: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4cedf829568a7b17e3f669ca84f455ce05f12a128553f50563f0cef7', 'rssi': -78, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:51: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'b37daa07c3a852b21508a9a12dbb45e3161ce0fc78551f8eafe46c62', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:52: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -89, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:53: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5dd7c4f580d53afc9fbdc5c81cad2881b44b4823eb54fd64493e06e5', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '05d3709591acfe7017a5cfb16cea2364db4109c52541cb4f4ab647ec', 'rssi': -69, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:52:54: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a6c618dd3f25bd0b77724480fa17555cf6ef868c3fcb518ec85ed7f3', 'rssi': -90, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:52:55: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4cedf829568a7b17e3f669ca84f455ce05f12a128553f50563f0cef7', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:56: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4cedf829568a7b17e3f669ca84f455ce05f12a128553f50563f0cef7', 'rssi': -89, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:57: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'aec324f7a118a668f1fb8415ac54c20e5b5644fdf0fbf230a8565ac0', 'rssi': -83, 'name': 'Tb80', 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:58: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c3b02609916431cb86b8b2dc40a21e74815d3fa26ef710841d50172', 'rssi': -72, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:52:58: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -79, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:52:59: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a99993bbb25a1b05951fc3a2d8e57ad7440186dd00f6f25156c21b8a', 'rssi': -76, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 8, 'adv_tx_pwr': 3}
2022-07-03 15:53:00: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '8c86eb6ba35ec10095bf2286bace71b3a16f01cf9a7840d11819b8df', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:53:01: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': 'fa603afbe2f6ab1a913234f9e5b221bf143a80f986dadb465f19647c', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:53:02: {'adv_flag': None, 'def_tx_pwr': 3, 'mac': '5e4aece0e9c04712a44fee5fe09c62473ff75eaf193cfb0745417719', 'rssi': -73, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:53:02: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '05d3709591acfe7017a5cfb16cea2364db4109c52541cb4f4ab647ec', 'rssi': -81, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:53:03: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '4be405e1f587b53e909ea21b4a95652fa7dfbb0f57cb033e4bb6e00d', 'rssi': -83, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 12, 'adv_tx_pwr': 3}
2022-07-03 15:53:04: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': 'a221169a2596eab566114ebe6a849f8f09f663c3c4b3e0dea981ed3b', 'rssi': -92, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 6, 'adv_tx_pwr': 3}
2022-07-03 15:53:05: {'adv_flag': 2, 'def_tx_pwr': 3, 'mac': 'a28c7b006ef3b5d07126ceb3bdb0848e7fbd3f4abe31deb93f52b26b', 'rssi': -88, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': None, 'adv_tx_pwr': 3}
2022-07-03 15:53:06: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1188c808d43860f46f47b6c409bc3011e746837e893e3a8e40d6a144', 'rssi': -71, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:53:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1188c808d43860f46f47b6c409bc3011e746837e893e3a8e40d6a144', 'rssi': -75, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
2022-07-03 15:53:07: {'adv_flag': 26, 'def_tx_pwr': 3, 'mac': '1188c808d43860f46f47b6c409bc3011e746837e893e3a8e40d6a144', 'rssi': -68, 'name': None, 'scan_tx_pwr': 3, 'conn_tx_pwr': 64, 'tx_range': 7, 'adv_tx_pwr': 3}
